census_tract,zip_code,city,county
6111007509,91362,Thousand Oaks,Ventura 
6001408100,94619,Oakland,Alameda 
6061022400,95661,Roseville,Placer 
6085506000,95050,Santa Clara,Santa Clara
6037431600,91007,Arcadia,Los Angeles
6073008305,92037,La Jolla,San Diego
6037577504,90803,Long Beach,Los Angeles
6037430301,91016,Monrovia,Los Angeles
6001441501,94587,Union City,Alameda 
6073017018,92129,San Diego,San Diego
6093000500,95568,Somes Bar,Siskiyou 
6071010415,92277,Twentynine Palms,San Bernardino
6037920322,91355,Valencia,Los Angeles
6065044927,92211,Palm Desert,Riverside 
6045011002,95427,Comptche,Mendocino 
6067004004,95831,Sacramento,Sacramento 
6001451201,94551,Livermore,Alameda 
6075032602,94122,San Francisco,San Francisco
6081607900,94404,San Mateo,San Mateo
6111008800,93035,Oxnard,Ventura 
6085508202,94087,Sunnyvale,Santa Clara
6073016607,92071,Santee,San Diego
6059099214,92646,Huntington Beach,Orange 
6059032051,92688,Rancho Santa Margarita,Orange 
6037651304,90277,Redondo Beach,Los Angeles
6081614000,94066,San Bruno,San Mateo
6019005522,93619,Clovis,Fresno 
6075045200,94118,San Francisco,San Francisco
6029006006,93561,Tehachapi,Kern 
6085512047,95123,San Jose,Santa Clara
6073018608,92057,Oceanside,San Diego
6037430502,91024,Sierra Madre,Los Angeles
6059099311,92648,Huntington Beach,Orange 
6055201401,94558,Napa,Napa 
6095252908,95687,Vacaville,Solano 
6001400300,94618,Oakland,Alameda 
6075035400,94116,San Francisco,San Francisco
6035040600,96113,Herlong,Lassen 
6023000900,95524,Bayside,Humboldt 
6113010402,95691,West Sacramento,Yolo 
6055201007,94503,American Canyon,Napa 
6085506204,95129,San Jose,Santa Clara
6085513000,94305,Stanford,Santa Clara
6087121300,95065,Santa Cruz,Santa Cruz
6037910808,91387,Canyon Country,Los Angeles
6081608200,94404,San Mateo,San Mateo
6085502902,95124,San Jose,Santa Clara
6055202000,94515,Calistoga,Napa 
6059042113,92672,San Clemente,Orange 
6071000804,91784,Upland,San Bernardino
6037480202,91775,San Gabriel,Los Angeles
6075031301,94132,San Francisco,San Francisco
6059063101,92707,Santa Ana,Orange 
6001450502,94552,Castro Valley,Alameda 
6061023700,95648,Lincoln,Placer 
6019005912,93619,Clovis,Fresno 
6089010803,96003,Redding,Shasta 
6097153809,95403,Santa Rosa,Sonoma 
6073008351,92126,San Diego,San Diego
6071008703,92399,Yucaipa,San Bernardino
6059011717,92870,Placentia,Orange 
6089010805,96003,Redding,Shasta 
6037101122,91042,Tujunga,Los Angeles
6041110100,94901,San Rafael,Marin 
6087121800,95010,Capitola,Santa Cruz
6073009602,92120,San Diego,San Diego
6079011101,93401,San Luis Obispo,San Luis Obispo
6083002922,93117,Goleta,Santa Barbara
6079010602,93442,Morro Bay,San Luis Obispo
6065042208,92506,Riverside,Riverside 
6073013606,92019,El Cajon,San Diego
6073000201,92103,San Diego,San Diego
6001450750,94568,Dublin,Alameda 
6065045122,92210,Indian Wells,Riverside 
6097153403,95472,Sebastopol,Sonoma 
6075011902,94108,San Francisco,San Francisco
6007000601,95926,Chico,Butte 
6089010704,96003,Redding,Shasta 
6085503325,95148,San Jose,Santa Clara
6037577300,90803,Long Beach,Los Angeles
6013345202,94583,San Ramon,Contra Costa
6113010513,95616,Davis,Yolo 
6059021923,92808,Anaheim,Orange 
6095252913,95687,Vacaville,Solano 
6017030804,95682,Shingle Springs,El Dorado
6059062604,92651,Laguna Beach,Orange 
6073020405,92029,Escondido,San Diego
6085505500,95050,Santa Clara,Santa Clara
6013322000,94523,Pleasant Hill,Contra Costa
6059042311,92675,San Juan Capistrano,Orange 
6061022013,95701,Alta,Placer 
6065045120,92253,La Quinta,Riverside 
6085508001,95014,Cupertino,Santa Clara
6085508401,94087,Sunnyvale,Santa Clara
6083003005,93110,Santa Barbara,Santa Barbara
6075010200,94109,San Francisco,San Francisco
6059062649,92651,Laguna Beach,Orange 
6071011204,92314,Big Bear City,San Bernardino
6001450501,94568,Dublin,Alameda 
6111005911,91361,Westlake Village,Ventura 
6017030704,95682,Shingle Springs,El Dorado
6097153704,95446,Guerneville,Sonoma 
6001404102,94611,Oakland,Alameda 
6001403800,94610,Oakland,Alameda 
6073013505,91978,Spring Valley,San Diego
6085503323,95148,San Jose,Santa Clara
6111005401,93010,Camarillo,Ventura 
6037701501,90403,Santa Monica,Los Angeles
6001441925,94538,Fremont,Alameda 
6037910209,93551,Palmdale,Los Angeles
6037269500,90034,Los Angeles,Los Angeles
6027000100,93514,Bishop,Inyo 
6037621324,90277,Redondo Beach,Los Angeles
6067005702,95864,Sacramento,Sacramento 
6073021202,91901,Alpine,San Diego
6075047701,94121,San Francisco,San Francisco
6087121700,95010,Capitola,Santa Cruz
6085512001,95138,San Jose,Santa Clara
6001442200,94539,Fremont,Alameda 
6113010607,95618,Davis,Yolo 
6053014105,93933,Marina,Monterey 
6093001200,35,Modoc Shasta Klamath for,Siskiyou 
6059099408,92649,Huntington Beach,Orange 
6097153804,95492,Windsor,Sonoma 
6073015501,92021,El Cajon,San Diego
6075010900,94109,San Francisco,San Francisco
6013335000,94518,Concord,Contra Costa
6037264000,90049,Los Angeles,Los Angeles
6013334001,94521,Concord,Contra Costa
6073020807,92065,Ramona,San Diego
6013333101,94521,Concord,Contra Costa
6085509106,94086,Sunnyvale,Santa Clara
6061021203,95650,Loomis,Placer 
6073016613,92071,Santee,San Diego
6061020200,95631,Foresthill,Placer 
6029005402,93555,Ridgecrest,Kern 
6067008204,95662,Orangevale,Sacramento 
6059062648,92637,Laguna Woods,Orange 
6061021130,95765,Rocklin,Placer 
6051000101,93514,Bishop,Mono 
6097151310,94928,Rohnert Park,Sonoma 
6059032003,92691,Mission Viejo,Orange 
6037141700,90210,Beverly Hills,Los Angeles
6017030505,96150,South Lake Tahoe,El Dorado
6017031302,95726,Pollock Pines,El Dorado
6073016807,92040,Lakeside,San Diego
6065043244,92563,Murrieta,Riverside 
6059021916,92807,Anaheim,Orange 
6073019803,92010,Carlsbad,San Diego
6073017701,92024,Encinitas,San Diego
6037189400,90068,Los Angeles,Los Angeles
6013356002,94553,Martinez,Contra Costa
6065044520,92276,Thousand Palms,Riverside 
6059099235,92646,Huntington Beach,Orange 
6081608502,94403,San Mateo,San Mateo
6001421900,94702,Berkeley,Alameda 
6017031402,95684,Somerset,El Dorado
6073008513,92111,San Diego,San Diego
6073008348,92126,San Diego,San Diego
6111005907,91361,Westlake Village,Ventura 
6059099416,92649,Huntington Beach,Orange 
6033001100,95451,Kelseyville,Lake 
6037920018,91350,Santa Clarita,Los Angeles
6037463800,91105,Pasadena,Los Angeles
6075032802,94122,San Francisco,San Francisco
6017031404,95667,Placerville,El Dorado
6073020304,92026,Escondido,San Diego
6113011203,95695,Woodland,Yolo 
6071000813,91784,Upland,San Bernardino
6013355111,94531,Antioch,Contra Costa
6097152906,95401,Santa Rosa,Sonoma 
6089011703,96019,Shasta Lake,Shasta 
6013388000,94530,El Cerrito,Contra Costa
6085506606,95008,Campbell,Santa Clara
6083001903,93463,Solvang,Santa Barbara
6065045117,92260,Palm Desert,Riverside 
6003010000,96120,Markleeville,Alpine 
6083000600,93103,Santa Barbara,Santa Barbara
6081610000,94062,Redwood City,San Mateo
6059032047,92691,Mission Viejo,Orange 
6075015700,94118,San Francisco,San Francisco
6085508507,95051,Santa Clara,Santa Clara
6037573601,90808,Long Beach,Los Angeles
6059063500,92663,Newport Beach,Orange 
6075020700,94110,San Francisco,San Francisco
6085508404,94087,Sunnyvale,Santa Clara
6075013400,94115,San Francisco,San Francisco
6093000800,96031,Forks of Salmon,Siskiyou 
6073001900,92116,San Diego,San Diego
6097153703,95446,Guerneville,Sonoma 
6061021109,95677,Rocklin,Placer 
6073013601,91941,La Mesa,San Diego
6073009103,92110,San Diego,San Diego
6059099244,92646,Huntington Beach,Orange 
6085506701,95008,Campbell,Santa Clara
6079010503,93442,Morro Bay,San Luis Obispo
6085507807,95014,Cupertino,Santa Clara
6085506101,95051,Santa Clara,Santa Clara
6055200706,94558,Napa,Napa 
6073020024,92069,San Marcos,San Diego
6075035202,94122,San Francisco,San Francisco
6073018802,92028,Fallbrook,San Diego
6055201700,94508,Angwin,Napa 
6059021921,92808,Anaheim,Orange 
6075047702,94121,San Francisco,San Francisco
6037194300,90069,West Hollywood,Los Angeles
6059052526,92604,Irvine,Orange 
6085512031,95123,San Jose,Santa Clara
6037137302,91367,Woodland Hills,Los Angeles
6041106002,94903,San Rafael,Marin 
6037620800,90266,Manhattan Beach,Los Angeles
6065043265,92592,Temecula,Riverside 
6067008125,95610,Citrus Heights,Sacramento 
6083000200,93105,Santa Barbara,Santa Barbara
6037620522,90278,Redondo Beach,Los Angeles
6045011400,95482,Ukiah,Mendocino 
6037650501,90503,Torrance,Los Angeles
6073013411,91902,Bonita,San Diego
6085508304,94087,Sunnyvale,Santa Clara
6013355110,94531,Antioch,Contra Costa
6081611000,94061,Redwood City,San Mateo
6073009202,92123,San Diego,San Diego
6067004011,95831,Sacramento,Sacramento 
6085502500,95125,San Jose,Santa Clara
6059032035,92692,Mission Viejo,Orange 
6065043257,92592,Temecula,Riverside 
6037800324,91301,Agoura Hills,Los Angeles
6037570002,90712,Lakewood,Los Angeles
6013307101,94509,Antioch,Contra Costa
6059062636,92656,Aliso Viejo,Orange 
6073017034,92129,San Diego,San Diego
6073021205,91901,Alpine,San Diego
6037800325,91361,Westlake Village,Los Angeles
6007000401,95973,Chico,Butte 
6073017037,92129,San Diego,San Diego
6089011803,96003,Redding,Shasta 
6013338102,94518,Concord,Contra Costa
6037577400,90803,Long Beach,Los Angeles
6079011102,93401,San Luis Obispo,San Luis Obispo
6075015600,94118,San Francisco,San Francisco
6001443322,94539,Fremont,Alameda 
6075010400,94133,San Francisco,San Francisco
6001400400,94609,Oakland,Alameda 
6097150202,95476,Sonoma,Sonoma 
6073017014,92128,San Diego,San Diego
6017031301,95709,Camino,El Dorado
6071002021,91739,Rancho Cucamonga,San Bernardino
6073008345,92122,San Diego,San Diego
6073017039,92128,San Diego,San Diego
6097151700,95405,Santa Rosa,Sonoma 
6073013905,91977,Spring Valley,San Diego
6055201300,94599,Yountville,Napa 
6001423601,94705,Berkeley,Alameda 
6059075814,92867,Orange,Orange 
6085509302,94043,Mountain View,Santa Clara
6037920303,91311,Chatsworth,Los Angeles
6059099404,92647,Huntington Beach,Orange 
6073017603,92024,Encinitas,San Diego
6075032801,94116,San Francisco,San Francisco
6073017009,92064,Poway,San Diego
6067007904,95628,Fair Oaks,Sacramento 
6095253201,95688,Vacaville,Solano 
6059021816,92886,Yorba Linda,Orange 
6073013605,91941,La Mesa,San Diego
6073009502,92124,San Diego,San Diego
6073016612,92071,Santee,San Diego
6067007432,95843,Antelope,Sacramento 
6081605000,94010,Burlingame,San Mateo
6073017702,92024,Encinitas,San Diego
6073008364,92122,San Diego,San Diego
6041109001,94901,San Rafael,Marin 
6087122100,95003,Aptos,Santa Cruz
6067007104,95835,Sacramento,Sacramento 
6073016809,92021,El Cajon,San Diego
6089012601,96065,Montgomery Creek,Shasta 
6087122201,95003,Aptos,Santa Cruz
6073017043,92131,San Diego,San Diego
6001430101,94552,Castro Valley,Alameda 
6075035201,94122,San Francisco,San Francisco
6037430600,91006,Arcadia,Los Angeles
6075013500,94115,San Francisco,San Francisco
6037574100,90808,Long Beach,Los Angeles
6065043267,92591,Temecula,Riverside 
6037920119,91384,Castaic,Los Angeles
6079012502,93422,Atascadero,San Luis Obispo
6037271500,90066,Los Angeles,Los Angeles
6015000104,95531,Crescent City,Del Norte
6075026002,94112,San Francisco,San Francisco
6001451703,94550,Livermore,Alameda 
6073017813,92011,Carlsbad,San Diego
6061022800,95678,Roseville,Placer 
6065044929,92260,Palm Desert,Riverside 
6017030810,95682,Shingle Springs,El Dorado
6071000816,91784,Upland,San Bernardino
6037300702,91207,Glendale,Los Angeles
6059075808,92869,Orange,Orange 
6073008354,92129,San Diego,San Diego
6087122400,95076,Watsonville,Santa Cruz
6081606800,94402,San Mateo,San Mateo
6075012700,94123,San Francisco,San Francisco
6059052506,92604,Irvine,Orange 
6059021824,92886,Yorba Linda,Orange 
6067004008,95831,Sacramento,Sacramento 
6073001000,92116,San Diego,San Diego
6081613502,94019,Half Moon Bay,San Mateo
6111007300,91320,Newbury Park,Ventura 
6085503322,95148,San Jose,Santa Clara
6037800331,91362,Thousand Oaks,Los Angeles
6111007202,91362,Thousand Oaks,Ventura 
6059099511,90740,Seal Beach,Orange 
6065044918,92270,Rancho Mirage,Riverside 
6019006405,93619,Clovis,Fresno 
6037480201,91775,San Gabriel,Los Angeles
6037480500,91030,South Pasadena,Los Angeles
6041104101,94947,Novato,Marin 
6059062641,92637,Laguna Woods,Orange 
6067009637,95757,Elk Grove,Sacramento 
6083002913,93111,Santa Barbara,Santa Barbara
6081603000,94044,Pacifica,San Mateo
6037194102,90046,Los Angeles,Los Angeles
6023000600,95501,Eureka,Humboldt 
6085507205,95032,Los Gatos,Santa Clara
6023010502,95519,McKinleyville,Humboldt 
6073019203,92084,Vista,San Diego
6067007102,95835,Sacramento,Sacramento 
6071010402,92278,Twentynine Palms,San Bernardino
6037701304,90402,Santa Monica,Los Angeles
6081613600,94038,Moss Beach,San Mateo
6111000901,93023,Ojai,Ventura 
6059052522,92614,Irvine,Orange 
6015000101,95531,Crescent City,Del Norte
6057000300,95949,Grass Valley,Nevada 
6075032901,94116,San Francisco,San Francisco
6081608100,94404,San Mateo,San Mateo
6085502702,95124,San Jose,Santa Clara
6059032053,92688,Rancho Santa Margarita,Orange 
6073013417,91913,Chula Vista,San Diego
6075047901,94121,San Francisco,San Francisco
6073007501,92107,San Diego,San Diego
6085508003,95014,Cupertino,Santa Clara
6063000400,95934,Crescent Mills,Plumas 
6037573800,90808,Long Beach,Los Angeles
6037920109,91354,Valencia,Los Angeles
6019006404,93657,Sanger,Fresno 
6029003810,93312,Bakersfield,Kern 
6041119201,94904,Greenbrae,Marin 
6113011002,95695,Woodland,Yolo 
6113010704,95616,Davis,Yolo 
6061020715,95661,Roseville,Placer 
6079011503,93401,San Luis Obispo,San Luis Obispo
6067008210,95630,Folsom,Sacramento 
6097151203,94931,Cotati,Sonoma 
6037135203,91307,West Hills,Los Angeles
6067004009,95831,Sacramento,Sacramento 
6097152502,95409,Santa Rosa,Sonoma 
6065049700,92562,Murrieta,Riverside 
6075047600,94118,San Francisco,San Francisco
6049000400,96104,Cedarville,Modoc 
6059042328,92653,Laguna Hills,Orange 
6083002007,93455,Santa Maria,Santa Barbara
6057000200,95949,Grass Valley,Nevada 
6075013102,94109,San Francisco,San Francisco
6059042320,92656,Aliso Viejo,Orange 
6017030603,51,Eldorado NTL Forest,El Dorado
6039000106,93614,Coarsegold,Madera 
6081602900,94044,Pacifica,San Mateo
6023011500,95542,Garberville,Humboldt 
6037670416,90275,Rancho Palos Verdes,Los Angeles
6097153501,95472,Sebastopol,Sonoma 
6075013101,94109,San Francisco,San Francisco
6037910809,91387,Canyon Country,Los Angeles
6001428301,94502,Alameda,Alameda 
6059099309,92648,Huntington Beach,Orange 
6113010606,95618,Davis,Yolo 
6037920110,91354,Valencia,Los Angeles
6059052417,92620,Irvine,Orange 
6067008211,95662,Orangevale,Sacramento 
6009000122,95247,Murphys,Calaveras 
6037194101,90046,Los Angeles,Los Angeles
6055201900,94515,Calistoga,Napa 
6059052528,92604,Irvine,Orange 
6073020027,92078,San Marcos,San Diego
6075032601,94122,San Francisco,San Francisco
6059052427,92610,Foothill Ranch,Orange 
6037621201,90277,Redondo Beach,Los Angeles
6085507702,95014,Cupertino,Santa Clara
6095252910,95687,Vacaville,Solano 
6059032039,92692,Mission Viejo,Orange 
6075016500,94117,San Francisco,San Francisco
6065043264,92592,Temecula,Riverside 
6075013300,94118,San Francisco,San Francisco
6053013600,93955,Seaside,Monterey 
6095252311,94534,Fairfield,Solano 
6029003305,93225,Frazier Park,Kern 
6037910302,93551,Palmdale,Los Angeles
6013334200,94595,Walnut Creek,Contra Costa
6081606700,94403,San Mateo,San Mateo
6065045214,92203,Indio,Riverside 
6037141500,91436,Encino,Los Angeles
6067005804,95608,Carmichael,Sacramento 
6111007610,93021,Moorpark,Ventura 
6111005909,91320,Newbury Park,Ventura 
6037574901,90815,Long Beach,Los Angeles
6095252912,95687,Vacaville,Solano 
6079010902,93405,San Luis Obispo,San Luis Obispo
6085503324,95148,San Jose,Santa Clara
6081603200,94044,Pacifica,San Mateo
6113010512,95616,Davis,Yolo 
6085503313,95148,San Jose,Santa Clara
6013304004,94505,Discovery Bay,Contra Costa
6013338201,94598,Walnut Creek,Contra Costa
6081600401,94014,Daly City,San Mateo
6001435103,94552,Castro Valley,Alameda 
6079011504,93401,San Luis Obispo,San Luis Obispo
6059021817,92886,Yorba Linda,Orange 
6097152400,95404,Santa Rosa,Sonoma 
6073000100,92103,San Diego,San Diego
6073007400,92107,San Diego,San Diego
6059062628,92612,Irvine,Orange 
6037920104,91384,Castaic,Los Angeles
6037464100,91108,San Marino,Los Angeles
6037460200,91001,Altadena,Los Angeles
6073020401,92029,Escondido,San Diego
6075032902,94122,San Francisco,San Francisco
6097151502,95404,Santa Rosa,Sonoma 
6059032029,92630,Lake Forest,Orange 
6059099243,92646,Huntington Beach,Orange 
6001450701,94550,Livermore,Alameda 
6059075702,92780,Tustin,Orange 
6061020711,95661,Roseville,Placer 
6037139802,91356,Tarzana,Los Angeles
6073008352,92126,San Diego,San Diego
6075031100,94112,San Francisco,San Francisco
6075042602,94118,San Francisco,San Francisco
6071010422,92277,Twentynine Palms,San Bernardino
6037264302,90049,Los Angeles,Los Angeles
6001423700,94705,Berkeley,Alameda 
6037400501,91741,Glendora,Los Angeles
6087120700,95060,Santa Cruz,Santa Cruz
6037269300,90064,Los Angeles,Los Angeles
6111002000,93001,Ventura,Ventura 
6069000801,95023,Hollister,San Benito
6013354001,94563,Orinda,Contra Costa
6065045110,92253,La Quinta,Riverside 
6083002708,93436,Lompoc,Santa Barbara
6075016900,94114,San Francisco,San Francisco
6037910301,93536,Lancaster,Los Angeles
6037261101,90210,Beverly Hills,Los Angeles
6059099307,92648,Huntington Beach,Orange 
6053013300,93940,Monterey,Monterey 
6097151309,94951,Penngrove,Sonoma 
6083002930,93117,Goleta,Santa Barbara
6001405000,94610,Oakland,Alameda 
6085502906,95118,San Jose,Santa Clara
6073017403,92024,Encinitas,San Diego
6041130202,94965,Sausalito,Marin 
6065940800,92264,Palm Springs,Riverside 
6059042205,92673,San Clemente,Orange 
6083001203,93109,Santa Barbara,Santa Barbara
6073009706,92120,San Diego,San Diego
6083000302,93105,Santa Barbara,Santa Barbara
6037408706,91748,Rowland Heights,Los Angeles
6073017810,92008,Carlsbad,San Diego
6083002914,93117,Goleta,Santa Barbara
6037573700,90808,Long Beach,Los Angeles
6045011800,95449,Hopland,Mendocino 
6067008144,95662,Orangevale,Sacramento 
6073009705,92120,San Diego,San Diego
6073013419,91914,Chula Vista,San Diego
6067000200,95819,Sacramento,Sacramento 
6001450601,94588,Pleasanton,Alameda 
6037701202,90403,Santa Monica,Los Angeles
6059099215,92646,Huntington Beach,Orange 
6085503333,95121,San Jose,Santa Clara
6111001202,93004,Ventura,Ventura 
6081606500,94402,San Mateo,San Mateo
6073008307,92122,San Diego,San Diego
6089010601,96001,Redding,Shasta 
6013362000,94805,Richmond,Contra Costa
6081609201,94070,San Carlos,San Mateo
6073007908,92109,San Diego,San Diego
6065051400,92211,Palm Desert,Riverside 
6073008329,92130,San Diego,San Diego
6019005517,93730,Fresno,Fresno 
6037460800,91103,Pasadena,Los Angeles
6065045215,92253,La Quinta,Riverside 
6001442100,94539,Fremont,Alameda 
6035040305,96130,Susanville,Lassen 
6085508101,95014,Cupertino,Santa Clara
6037620702,90278,Redondo Beach,Los Angeles
6059042333,92653,Laguna Hills,Orange 
6067000100,95819,Sacramento,Sacramento 
6023010400,95519,McKinleyville,Humboldt 
6075021000,94110,San Francisco,San Francisco
6073009505,92071,Santee,San Diego
